target_measurement	structure_features
P30872_pIC50	constitutional_nAtomP,hybrid_BCUTc.1h,topological_PetitjeanNumber,topological_MDEC.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_khs.sCH3,topological_khs.aasC,topological_khs.sNH2,topological_khs.sssN,topological_khs.sOH,topological_SCH.5,topological_VCH.5
P30874_pIC50	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_FNSA.3,electronic_RNCG,geometrical_topoShape,geometrical_FNSA.3,geometrical_RNCG,hybrid_BCUTw.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.12,topological_MDEN.12,topological_MDEN.13,topological_MDEN.23,topological_khs.aaCH,topological_khs.aasC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.sCl,topological_khs.sI,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_ATSm1,topological_ATSc4
P30939_pKi	constitutional_nRotB,electronic_nHBDon,electronic_bpol,geometrical_RNCG,hybrid_BCUTc.1l,topological_nSmallRings,topological_nRings5,topological_MDEC.33,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaaC,topological_khs.aaNH,topological_khs.sssN,topological_khs.ssO,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3
P30968_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_FNSA.3,geometrical_FNSA.3,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.11,topological_MDEC.13,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_khs.aaS,topological_khs.sCl,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSc3,topological_ATSc4,topological_ATSc5
P30989_pEC50	electronic_FNSA.2,electronic_WNSA.3,geometrical_PNSA.2,geometrical_FNSA.2,geometrical_WNSA.3,topological_MDEO.11,topological_khs.sOH
P31213_pIC50	constitutional_LipinskiFailures,electronic_nHBAcc,electronic_bpol,topological_nRings5,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.34,topological_MDEN.22,topological_khs.sssCH,topological_khs.ssNH,topological_khs.sssN,topological_khs.dO,topological_fragC,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSc1,topological_ATSc5
P31391_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,geometrical_topoShape,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.11,topological_MDEN.13,topological_MDEN.23,topological_khs.sCH3,topological_khs.aaCH,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.sssN,topological_khs.sOH,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_ATSc3
P31639_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,hybrid_Wnu1.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaNH,topological_khs.aaN,topological_khs.ssO,topological_khs.aaS,topological_khs.sCl,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSm5,topological_ATSc5
P31644_pKi	constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_nHBAcc,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_HybRatio,topological_SCH.7,topological_C2SP2,topological_C2SP3,topological_ATSp4,topological_ATSp5,topological_ATSc4,topological_ATSc5
P31645_pKi	constitutional_XLogP,constitutional_MW,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_AMR,electronic_tpsaEfficiency,electronic_nHBDon,electronic_PPSA.3,electronic_FPSA.3,electronic_RPCG,electronic_RPCS,electronic_RNCS,electronic_bpol,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PPSA.3,geometrical_FPSA.3,geometrical_RPCG,geometrical_RPCS,geometrical_RNCS,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_MDEC.11,topological_MDEC.13,topological_MDEC.33,topological_MDEO.11,topological_MDEO.12,topological_MDEN.13,topological_MDEN.23,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.ssS,topological_khs.aaS,topological_khs.sI,topological_HybRatio,topological_FMF,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm5,topological_ATSc2,topological_ATSc3,topological_ATSc5
P31749_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_nHBDon,electronic_nHBAcc,electronic_FPSA.3,geometrical_FPSA.3,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.14,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.22,topological_MDEN.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C3SP3,topological_ATSp4,topological_ATSm5,topological_ATSc3,topological_ATSc4,topological_ATSc5
P31751_pIC50	constitutional_XLogP,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_FPSA.3,electronic_RPCG,geometrical_MOMI.R,geometrical_FPSA.3,geometrical_RPCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_TopoPSA,topological_MDEC.24,topological_MDEC.34,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_khs.aasC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.sCl,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.7,topological_C1SP2,topological_C3SP3,topological_ATSm3
P31941_pIC50	constitutional_XLogP,constitutional_nBase,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_PNSA.3,electronic_DPSA.1,electronic_DPSA.3,electronic_FPSA.1,electronic_FPSA.3,electronic_FNSA.1,electronic_FNSA.2,electronic_FNSA.3,electronic_WNSA.3,electronic_RNCS,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,electronic_bpol,geometrical_PPSA.3,geometrical_PNSA.3,geometrical_DPSA.1,geometrical_DPSA.3,geometrical_FPSA.1,geometrical_FPSA.3,geometrical_FNSA.1,geometrical_FNSA.2,geometrical_FNSA.3,geometrical_WNSA.3,geometrical_RNCS,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.12,topological_MDEO.11,topological_MDEO.12,topological_MDEN.23,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.aaO,topological_FMF,topological_SCH.5,topological_C1SP2
P32238_pEC50	constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_RPCG,electronic_RNCS,geometrical_topoShape,geometrical_geomShape,geometrical_MOMI.X,geometrical_MOMI.R,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_RPCG,geometrical_RNCS,hybrid_Wlambda3.unity,hybrid_WT.unity,hybrid_WA.unity,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_topoShape,topological_geomShape,topological_PetitjeanNumber,topological_MDEO.22,topological_MDEN.33,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.7,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSp5,topological_ATSc2
P32239_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_ALogP,electronic_tpsaEfficiency,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEN.23,topological_khs.sCH3,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_FMF,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C3SP3,topological_ATSp4,topological_ATSc3
P32245_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_FPSA.3,geometrical_FPSA.3,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.sssN,topological_khs.ssO,topological_khs.sCl,topological_HybRatio,topological_FMF,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSm1,topological_ATSc3,topological_ATSc4
P32246_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.2,electronic_DPSA.1,electronic_DPSA.2,electronic_FPSA.1,electronic_FPSA.2,electronic_FNSA.1,electronic_WPSA.2,electronic_RPCG,electronic_RNCG,electronic_RNCS,geometrical_topoShape,geometrical_PPSA.2,geometrical_DPSA.1,geometrical_DPSA.2,geometrical_FPSA.1,geometrical_FPSA.2,geometrical_FNSA.1,geometrical_WPSA.2,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,hybrid_BCUTw.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.22,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEC.44,topological_MDEO.12,topological_MDEO.22,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_khs.sCl,topological_Kier2,topological_FMF,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
P32247_pEC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.11,topological_MDEC.12,topological_MDEC.14,topological_MDEC.24,topological_MDEC.33,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sssN,topological_khs.sOH,topological_khs.dO,topological_khs.ddssS,topological_C1SP3,topological_C4SP3,topological_ATSc4,topological_ATSc5
P32297_pEC50	hybrid_WD.unity,topological_nSmallRings,topological_nRings4,topological_nRings6,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEN.22,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_FMF,topological_SCH.4,topological_SCH.5,topological_VCH.4,topological_VCH.5,topological_C3SP3,topological_ATSc4,topological_ATSc5
P32745_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,geometrical_topoShape,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.22,topological_MDEN.12,topological_khs.aasC,topological_khs.sNH2,topological_khs.aaNH,topological_FMF,topological_SCH.7,topological_VCH.7
P33032_pKi	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,electronic_FPSA.3,geometrical_FPSA.3,hybrid_Weta3.unity,hybrid_BCUTw.1h,topological_nAromRings,topological_nRingBlocks,topological_nRings5,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.dsN,topological_khs.sssN,topological_khs.sCl,topological_HybRatio,topological_SCH.6,topological_VCH.6,topological_C3SP2,topological_C1SP3,topological_ATSc3
P33261_pIC50	constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomP,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_FPSA.1,electronic_FNSA.1,electronic_RPCG,geometrical_geomShape,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_RPCG,hybrid_Wnu1.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings6,topological_tpsaEfficiency,topological_TopoPSA,topological_geomShape,topological_MDEC.23,topological_MDEC.33,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ddssS,topological_HybRatio,topological_SCH.5,topological_C3SP2,topological_C3SP3,topological_ATSc1
P33316_pIC50	topological_nSmallRings,topological_nRingBlocks,topological_MDEC.14,topological_MDEC.22,topological_khs.sssCH,topological_ECCEN
P33527_pIC50	constitutional_nAtomLAC,constitutional_nBase,geometrical_LOBMAX,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nRings5,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.ssO,topological_khs.sF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C1SP3
P33981_pIC50	constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_nHBDon,electronic_PPSA.3,electronic_DPSA.1,electronic_FPSA.3,electronic_RPCG,geometrical_MOMI.Y,geometrical_PPSA.3,geometrical_DPSA.1,geometrical_FPSA.3,geometrical_RPCG,hybrid_Weta3.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_MDEC.13,topological_MDEC.24,topological_MDEN.11,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sF,topological_SCH.6,topological_SCH.7,topological_C2SP2,topological_C3SP2
P34903_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_nHBAcc,electronic_PPSA.1,electronic_DPSA.1,electronic_FNSA.3,electronic_THSA,electronic_RHSA,electronic_RPSA,geometrical_PPSA.1,geometrical_DPSA.1,geometrical_FNSA.3,geometrical_THSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_BCUTw.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_MDEC.22,topological_MDEC.33,topological_MDEO.12,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_HybRatio,topological_fragC,topological_FMF,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc3,topological_ATSc4
P34913_pIC50	constitutional_XLogP,constitutional_MW,constitutional_MLogP,constitutional_nAtomLC,constitutional_nB,constitutional_ALogP,constitutional_AMR,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RPCG,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_BCUTw.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nSmallRings,topological_nRingBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_TopoPSA,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEN.33,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_FMF,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSc2,topological_ATSc3
P34969_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBAcc,electronic_RPCS,geometrical_RPCS,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_BCUTc.1l,topological_nRings6,topological_MDEN.22,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5,topological_ATSc4
P34972_pIC50	constitutional_nAtomP,constitutional_AMR,geometrical_MOMI.XY,geometrical_MOMI.YZ,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nAromBlocks,topological_khs.aasC,topological_khs.aaN,topological_khs.sF,topological_khs.sCl,topological_HybRatio,topological_C2SP2,topological_ATSp5,topological_ATSc1,topological_ATSc2
P34995_pKi	constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,electronic_nHBAcc,topological_MDEC.33,topological_MDEO.11,topological_khs.aaN,topological_khs.aaS,topological_khs.sCl
P34998_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_FPSA.3,electronic_RNCS,electronic_RHSA,electronic_RPSA,geometrical_topoShape,geometrical_MOMI.XY,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_FPSA.3,geometrical_RNCS,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_topoShape,topological_PetitjeanNumber,topological_MDEC.11,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.ssO,topological_khs.sCl,topological_khs.sBr,topological_HybRatio,topological_FMF,topological_SCH.4,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.4,topological_VCH.5,topological_VCH.7,topological_C2SP2,topological_C3SP2,topological_ATSm1,topological_ATSm5,topological_ATSc3
P35218_pKi	constitutional_nAtomLAC,constitutional_AMR,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_FPSA.3,electronic_apol,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_PPSA.3,geometrical_FPSA.3,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_WT.unity,hybrid_WK.unity,topological_nRingBlocks,topological_nRings5,topological_MDEC.33,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ddssS,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_C2SP3,topological_ATSp1,topological_ATSp5,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSc3
P35236_pIC50	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_FNSA.2,geometrical_FNSA.2,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nRingBlocks,topological_MDEC.23,topological_MDEC.33,topological_MDEO.22,topological_khs.dsCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasN,topological_khs.sOH,topological_khs.aaO,topological_HybRatio,topological_C2SP2
P35346_pKi	constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,hybrid_BCUTc.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_khs.sCH3,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.aaN,topological_khs.dO,topological_khs.aaO,topological_khs.ssS,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C2SP2,topological_C3SP2,topological_C1SP3
