	constitutional_XLogP	constitutional_MW	constitutional_LipinskiFailures	constitutional_nRotB	constitutional_MLogP	constitutional_nAtomLAC	constitutional_nAtomP	constitutional_nAtomLC	constitutional_nB	constitutional_nBase	constitutional_nAtom	constitutional_nAromBond	constitutional_naAromAtom	constitutional_ALogP	constitutional_ALogp2	constitutional_AMR	electronic_tpsaEfficiency	electronic_TopoPSA	electronic_nHBDon	electronic_nHBAcc	electronic_PPSA.1	electronic_PPSA.2	electronic_PPSA.3	electronic_PNSA.1	electronic_PNSA.2	electronic_PNSA.3	electronic_DPSA.1	electronic_DPSA.2	electronic_DPSA.3	electronic_FPSA.1	electronic_FPSA.2	electronic_FPSA.3	electronic_FNSA.1	electronic_FNSA.2	electronic_FNSA.3	electronic_WPSA.1	electronic_WPSA.2	electronic_WPSA.3	electronic_WNSA.1	electronic_WNSA.2	electronic_WNSA.3	electronic_RPCG	electronic_RNCG	electronic_RPCS	electronic_RNCS	electronic_THSA	electronic_TPSA	electronic_RHSA	electronic_RPSA	electronic_bpol	electronic_apol	geometrical_topoShape	geometrical_geomShape	geometrical_MOMI.X	geometrical_MOMI.Y	geometrical_MOMI.Z	geometrical_MOMI.XY	geometrical_MOMI.XZ	geometrical_MOMI.YZ	geometrical_MOMI.R	geometrical_LOBMAX	geometrical_LOBMIN	geometrical_GRAV.1	geometrical_GRAV.2	geometrical_GRAV.3	geometrical_GRAVH.1	geometrical_GRAVH.2	geometrical_GRAVH.3	geometrical_GRAV.4	geometrical_GRAV.5	geometrical_GRAV.6	geometrical_PPSA.1	geometrical_PPSA.2	geometrical_PPSA.3	geometrical_PNSA.1	geometrical_PNSA.2	geometrical_PNSA.3	geometrical_DPSA.1	geometrical_DPSA.2	geometrical_DPSA.3	geometrical_FPSA.1	geometrical_FPSA.2	geometrical_FPSA.3	geometrical_FNSA.1	geometrical_FNSA.2	geometrical_FNSA.3	geometrical_WPSA.1	geometrical_WPSA.2	geometrical_WPSA.3	geometrical_WNSA.1	geometrical_WNSA.2	geometrical_WNSA.3	geometrical_RPCG	geometrical_RNCG	geometrical_RPCS	geometrical_RNCS	geometrical_THSA	geometrical_TPSA	geometrical_RHSA	geometrical_RPSA	hybrid_Wlambda1.unity	hybrid_Wlambda2.unity	hybrid_Wlambda3.unity	hybrid_Wnu1.unity	hybrid_Wnu2.unity	hybrid_Weta1.unity	hybrid_Weta2.unity	hybrid_Weta3.unity	hybrid_WT.unity	hybrid_WA.unity	hybrid_WV.unity	hybrid_WK.unity	hybrid_WD.unity	hybrid_BCUTw.1l	hybrid_BCUTw.1h	hybrid_BCUTc.1l	hybrid_BCUTc.1h	hybrid_BCUTp.1l	hybrid_BCUTp.1h	topological_nSmallRings	topological_nAromRings	topological_nRingBlocks	topological_nAromBlocks	topological_nRings3	topological_nRings4	topological_nRings5	topological_nRings6	topological_nRings7	topological_nRings8	topological_nRings9	topological_tpsaEfficiency	topological_Zagreb	topological_WPATH	topological_WPOL	topological_VAdjMat	topological_VABC	topological_TopoPSA	topological_topoShape	topological_geomShape	topological_PetitjeanNumber	topological_MDEC.11	topological_MDEC.12	topological_MDEC.13	topological_MDEC.14	topological_MDEC.22	topological_MDEC.23	topological_MDEC.24	topological_MDEC.33	topological_MDEC.34	topological_MDEC.44	topological_MDEO.11	topological_MDEO.12	topological_MDEO.22	topological_MDEN.11	topological_MDEN.12	topological_MDEN.13	topological_MDEN.22	topological_MDEN.23	topological_MDEN.33	topological_khs.sLi	topological_khs.ssBe	topological_khs.ssssBe	topological_khs.ssBH	topological_khs.sssB	topological_khs.ssssB	topological_khs.sCH3	topological_khs.dCH2	topological_khs.ssCH2	topological_khs.tCH	topological_khs.dsCH	topological_khs.aaCH	topological_khs.sssCH	topological_khs.ddC	topological_khs.tsC	topological_khs.dssC	topological_khs.aasC	topological_khs.aaaC	topological_khs.ssssC	topological_khs.sNH3	topological_khs.sNH2	topological_khs.ssNH2	topological_khs.dNH	topological_khs.ssNH	topological_khs.aaNH	topological_khs.tN	topological_khs.sssNH	topological_khs.dsN	topological_khs.aaN	topological_khs.sssN	topological_khs.ddsN	topological_khs.aasN	topological_khs.ssssN	topological_khs.sOH	topological_khs.dO	topological_khs.ssO	topological_khs.aaO	topological_khs.sF	topological_khs.sSiH3	topological_khs.ssSiH2	topological_khs.sssSiH	topological_khs.ssssSi	topological_khs.sPH2	topological_khs.ssPH	topological_khs.sssP	topological_khs.dsssP	topological_khs.sssssP	topological_khs.sSH	topological_khs.dS	topological_khs.ssS	topological_khs.aaS	topological_khs.dssS	topological_khs.ddssS	topological_khs.sCl	topological_khs.sGeH3	topological_khs.ssGeH2	topological_khs.sssGeH	topological_khs.ssssGe	topological_khs.sAsH2	topological_khs.ssAsH	topological_khs.sssAs	topological_khs.sssdAs	topological_khs.sssssAs	topological_khs.sSeH	topological_khs.dSe	topological_khs.ssSe	topological_khs.aaSe	topological_khs.dssSe	topological_khs.ddssSe	topological_khs.sBr	topological_khs.sSnH3	topological_khs.ssSnH2	topological_khs.sssSnH	topological_khs.ssssSn	topological_khs.sI	topological_khs.sPbH3	topological_khs.ssPbH2	topological_khs.sssPbH	topological_khs.ssssPb	topological_Kier1	topological_Kier2	topological_Kier3	topological_HybRatio	topological_fragC	topological_FMF	topological_ECCEN	topological_SCH.3	topological_SCH.4	topological_SCH.5	topological_SCH.6	topological_SCH.7	topological_VCH.3	topological_VCH.4	topological_VCH.5	topological_VCH.6	topological_VCH.7	topological_C1SP1	topological_C2SP1	topological_C1SP2	topological_C2SP2	topological_C3SP2	topological_C1SP3	topological_C2SP3	topological_C3SP3	topological_C4SP3	topological_ATSp1	topological_ATSp2	topological_ATSp3	topological_ATSp4	topological_ATSp5	topological_ATSm1	topological_ATSm2	topological_ATSm3	topological_ATSm4	topological_ATSm5	topological_ATSc1	topological_ATSc2	topological_ATSc3	topological_ATSc4	topological_ATSc5	toxicity_label
triptorelin	5.0680000000000005	1698.7255629160002	4	47	6.96	5	14	28	134	3	222	53	49	-0.0635000000000066	0.00403225000000084	427.7932	0.354960220275331	602.98	22	31	1126.9218134165899	13517.0946940148	93.333194396565	516.8007863387049	-6198.8729685714	-119.360924110075	610.121027077888	19715.9676625862	212.69411850663997	0.6855912388041391	8.22346465031698	0.0567815970957993	0.314408761195862	-3.7712403355008	-0.0726162213306822	1852.3468528700698	22218.354031584502	153.413880936988	849.477132076237	-10189.227591453	-196.196248487407	0.0244237186795232	0.0328408871648018	0.0	0.520946047641287	1160.78147361298	482.94112614231904	0.706190615001452	0.293809384998549	130.148286	253.503714000001	999.000999000999	0.901239393855754	95534.50502604821	88829.7036032522	16521.2301712399	1.0754792727075	5.782529753284	5.37670032331409	13.8628256983243	2.04359306496612	2.04359306496612	10527.761949514399	102.604882678722	21.9168777614321	11586.8427532964	107.642197828251	22.628462034558396	51802.701184213	227.602067618493	37.2778453261021	1126.9218134165899	13517.0946940148	93.333194396565	516.8007863387049	-6198.8729685714	-119.360924110075	610.121027077888	19715.9676625862	212.69411850663997	0.6855912388041391	8.22346465031698	0.0567815970957993	0.314408761195862	-3.7712403355008	-0.0726162213306822	1852.3468528700698	22218.354031584502	153.413880936988	849.477132076237	-10189.227591453	-196.196248487407	0.0244237186795232	0.0328408871648018	0.0	0.520946047641287	1160.78147361298	482.94112614231904	0.706190615001452	0.293809384998549	3.54411818417242	7.752832251032681	51.7637598472675	0.0562016851427296	0.122942355331946	0.40944118961377596	0.43161093409305396	0.5039209392381261	63.0607102824726	612.249583094164	2097.62072912943	0.365641969643993	1.34497306294496	11.9	16.0135150348906	-0.394281334680197	0.29582468861079	4.09028926910985	11.529955940123301	12	10	8	6	0	0	5	7	0	0	0	0.354960220275331	644	2755000056487	198	8.06608919045777	1531.99309457048	602.98	999.000999000999	0.901239393855754	0.9990000009990001	0.5	0.0578329817875047	0.0498860994069349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.409913824879798	2.6846715541795296	0.41274090611182795	8.73058708264275	1.22314471715094	0.0	0	0	0	0	0	0	2	0	16	0	0	26	10	0	0	14	11	8	0	0	2	0	1	10	3	0	0	0	1	1	0	0	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.477389173535	51.79753282028071	30.25	0.32183908045977	38572.37	0.387387387387387	1712027380	0.0	0.0	0.572489917422798	1.33967414750149	1.9715376622287601	0.0	0.0	0.27289245983993105	0.4925242314806121	0.5813748997016911	0	0	16	28	13	6	21	1	0	8677.60583225939	10220.4012109457	14262.042817695501	15068.449411342099	15395.3142863723	145.19455709825502	145.959933293654	211.19641960123502	225.292289928492	236.695486633867	2.99085364985636	-1.38368784645631	-0.0407853029057996	0.679498150253943	-1.4388952723905801	0
aceclofenac	3.608	353.022163256	0	7	2.45	2	13	6	24	0	36	12	12	4.5648	20.83739904	86.0147	0.21423584089579	75.63	2	5	304.472557110717	623.252259776247	25.9305734018848	266.802063213218	-546.1411379355819	-43.93631919965421	37.6704938974987	1169.3933977118302	69.86689260153909	0.532970564906365	1.09098538181661	0.045390732371729005	0.46702943509363504	-0.956004552811918	-0.0769092790692165	173.937444462482	356.04819806971	14.8134784749437	152.41724736377398	-311.996571217431	-25.0997040692137	0.13951554712346398	0.16107410496365	0.605485462421635	3.9220625275216205	431.035773225863	140.238847098072	0.754515880613511	0.24548411938648898	19.543691	45.496309000000004	1.0	0.6688175484454101	3529.5995096739794	2479.58663301276	1900.03557981974	1.4234628718680502	1.85764916571132	1.30502115820799	6.74057048237406	1.1038228055759198	1.1038228055759198	2038.1361183708398	45.1457209309015	12.678787658480198	2177.1864405135	46.6603304801144	12.9608019283568	5192.064418248039	72.05598114138792	17.3159646568125	304.472557110717	623.252259776247	25.9305734018848	266.802063213218	-546.1411379355819	-43.93631919965421	37.6704938974987	1169.3933977118302	69.86689260153909	0.532970564906365	1.09098538181661	0.045390732371729005	0.46702943509363504	-0.956004552811918	-0.0769092790692165	173.937444462482	356.04819806971	14.8134784749437	152.41724736377398	-311.996571217431	-25.0997040692137	0.13951554712346398	0.16107410496365	0.605485462421635	3.9220625275216205	431.035773225863	140.238847098072	0.754515880613511	0.24548411938648898	1.7560632119598898	5.699123318742191	5.9377083809182905	0.13111901672850698	0.42553334109993896	0.411229992655425	0.45177962352983103	0.44523334135828996	13.3928949116204	54.274744345124795	127.092348240076	0.0825107316286655	1.30824295754355	11.85	34.9698545930055	-0.329840078993562	0.28572493521306996	3.58981855551228	11.160594129089699	2	2	2	2	0	0	0	2	0	0	0	0.21423584089579	112	1278	32	5.5849625007211605	294.26742825794497	75.63	1.0	0.6688175484454101	0.5	0.0	0.0	0.0	0.0	8.98680446248457	17.305852006736902	0.0	6.26120760150587	0.0	0.0	0.814325284978472	1.14471424255333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.326388888888896	9.474609375	6.09418282548476	0.125	863.07	0.36111111111111105	438	0.0	0.0	0.0	0.15137471507731	0.302046416118181	0.0	0.0	0.0	0.0518340389940122	0.10011334708896401	0	0	2	11	1	1	1	0	0	1471.14418792478	1682.5199272621398	2240.46527897576	2250.30705305436	1931.63950324952	41.8837562591378	29.896365030899897	43.6812082472189	48.0678094073446	47.3432221050704	0.599998224817876	-0.269863145010283	-0.120684926897937	0.19416997057549498	-0.21540841521626897	0
trametinib	3.492	615.077880436001	0	6	3.11	0	29	3	41	0	60	23	22	4.6397	21.52681609	126.8968	0.16593020696444902	102.06	2	9	491.019543482715	1334.26655137294	27.872347206858503	350.995960931261	-953.775010696839	-50.3682319671396	140.02358255145398	2288.04156206977	78.2405791739981	0.583147864746806	1.5846104310176	0.0331019405946177	0.416852135253194	-1.13272856105024	-0.0598186514418101	413.44606858271896	1123.4731232769802	23.4689484925844	295.544041090804	-803.093346729345	-42.4108322462512	0.10792090992728301	0.10341186245609699	0.386912247288891	4.985973771622	655.465065562552	186.550438851425	0.778447738938893	0.22155226106110698	41.028760999999996	75.711239	0.875	0.6245153101061949	14319.291574962099	12527.634115323	4908.60266643014	1.143016426178	2.9171828620172406	2.55217929962009	9.895693967423812	1.83380036047609	1.83380036047609	3595.66457260666	59.963860554559496	15.3200338081391	3829.33047258834	61.88158427665171	15.644953712751802	9745.37444627243	98.7186631102368	21.359914513024002	491.019543482715	1334.26655137294	27.872347206858503	350.995960931261	-953.775010696839	-50.3682319671396	140.02358255145398	2288.04156206977	78.2405791739981	0.583147864746806	1.5846104310176	0.0331019405946177	0.416852135253194	-1.13272856105024	-0.0598186514418101	413.44606858271896	1123.4731232769802	23.4689484925844	295.544041090804	-803.093346729345	-42.4108322462512	0.10792090992728301	0.10341186245609699	0.386912247288891	4.985973771622	655.465065562552	186.550438851425	0.778447738938893	0.22155226106110698	2.59644767185295	6.506668326535291	13.8049278054868	0.11334218207727302	0.28403421882031893	0.387786966808286	0.410429735620924	0.497765742945128	22.908043803875	142.56208299067302	398.69366706915804	0.20196769932680603	1.29598244537434	11.988362746377302	126.904473316024	-0.359717114752201	0.293580545148526	4.31809265919852	12.963291765727199	5	4	4	3	1	0	0	4	0	0	0	0.174173065570266	206	3853	71	6.357552004618079	464.521329423385	102.06	0.875	0.6245153101061949	0.46666666666666706	0.40852897032162205	3.84849397267228	8.36883541127819	0.0	6.80256559509058	26.3875796434375	0.0	22.7310619721593	0.0	0.0	0.8601532551232609	0.0	0.0	0.0	0.0	0.0	0.125	1.4019828977761	0.944940787421155	0	0	0	0	0	0	3	0	1	0	0	7	1	0	0	1	7	2	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28.5258774538965	11.472424557752301	5.6268253109789095	0.23076923076923103	2764.11	0.4333333333333329	889	0.288675134594813	0.166666666666667	0.0	0.529009989992371	1.0455800704529201	0.288675134594813	0.129099444873581	0.0	0.19215646620073498	0.341507735325083	0	0	4	13	2	2	3	0	0	3243.42588688252	3965.3713201297705	5791.735827536811	6762.80029250917	6783.69338045589	154.038484372145	54.636438015973205	86.2716834691846	100.11325740412201	113.59728833680201	0.813029761770626	-0.520370847397294	0.37195004233804396	-0.510411745734228	0.621816696255281	0
tiludronic_acid	-0.575000000000001	317.928359948	0	4	1.13	0	6	5	17	0	26	6	6	3.1023	9.62426529	63.9304	0.503195122404827	159.98	4	6	240.131258762411	522.546268160967	35.3288012920325	337.97471388060103	-735.462040141208	-64.4173823847552	-97.8434551181905	1258.00830830218	99.7461836767877	0.415375848245552	0.903893564309613	0.0611112892166027	0.5846241517544479	-1.2721924265525	-0.111428328772057	138.821314908834	302.087118606172	20.4237910332421	195.385200696689	-425.174998057847	-37.240073498655704	0.15493344574426202	0.147106893736082	3.12950841003062	3.98415488788126	294.929184027274	283.176788615737	0.5101645684075939	0.48983543159240606	29.414863	35.473137	1.0	0.739812947794858	3349.08284426985	2985.43036739956	864.5273024181371	1.1218090633904299	3.8738890430669506	3.4532516891590603	6.3690382222543205	1.89486834437336	1.89486834437336	2162.13693260881	46.498784205705995	12.930869588652598	2278.08546805038	47.729293605189504	13.1580037114785	4600.00613463803	67.82334505638921	16.6310423815478	240.131258762411	522.546268160967	35.3288012920325	337.97471388060103	-735.462040141208	-64.4173823847552	-97.8434551181905	1258.00830830218	99.7461836767877	0.415375848245552	0.903893564309613	0.0611112892166027	0.5846241517544479	-1.2721924265525	-0.111428328772057	138.821314908834	302.087118606172	20.4237910332421	195.385200696689	-425.174998057847	-37.240073498655704	0.15493344574426202	0.147106893736082	3.12950841003062	3.98415488788126	294.929184027274	283.176788615737	0.5101645684075939	0.48983543159240606	0.993008242944766	2.70115519760545	7.82082683385807	0.0862361338812153	0.234577288667684	0.319187107392803	0.5160869193469729	0.5385204944346971	11.5149902744083	31.5736819412079	64.0662365325106	0.259389933088325	1.37379452117447	11.85	34.968854137712896	-0.32111725061832896	0.33824188172670805	3.4753046875	10.4733806707448	1	1	1	1	0	0	0	1	0	0	0	0.503195122404827	86	514	23	5.08746284125034	224.57847512606702	159.98	1.0	0.739812947794858	0.5	0.0	0.0	0.0	0.0	3.3019272488946303	6.29469038052989	0.0	0.96548938460563	0.0	0.0	4.9481546653983495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0588235294118	5.32544378698225	4.63905325443787	0.14285714285714302	404.1	0.23076923076923103	217	0.0	0.0	0.0	0.0833333333333333	0.142258898432212	0.0	0.0	0.0	0.0277777777777778	0.0655177302894242	0	0	0	6	0	0	0	0	0	838.445068371948	956.734529954834	1259.4815259356699	1132.20036834741	873.8963785288701	46.788344760114605	40.0605297255182	57.30278730420871	63.3506970748699	41.899687517980496	0.6198628625417011	-0.22829577013854602	-0.0162793910478122	-0.296132914730743	0.245258384769358	0
galantamine	1.575	287.152143532001	0	1	2.89	0	8	2	24	1	42	6	6	1.1539	1.33148521	79.9728	0.14602015323395	41.93	1	2	434.29409568148805	717.8872276063589	24.7175046258207	111.751318520556	-184.724694698392	-25.161037892789803	322.542777160932	902.61192230475	49.878542518610494	0.795344277940943	1.3147024202289699	0.0452663899063073	0.20465572205905702	-0.33829547853329495	-0.046078654336029	237.14429936189998	391.99902854867105	13.496880051447198	61.021295009181394	-100.86807242992901	-13.739069357921698	0.127385504973639	0.23492265379500699	2.52777137595182	7.68049936990839	463.00733623744105	83.03807796460241	0.8479282568722801	0.15207174312772	28.769346999999996	47.428653000000004	0.6	0.8367760670313199	2814.98753954771	1776.43851761814	1302.3631018417698	1.58462424206049	2.16144601729488	1.3640117069548001	6.3927883182445004	1.14256059988323	1.07034816268555	1788.35975351495	42.2890027491185	12.138125660024901	2000.6144671816699	44.72822897434771	12.6005006670579	3998.96609241649	63.2373789179824	15.872642713505002	434.29409568148805	717.8872276063589	24.7175046258207	111.751318520556	-184.724694698392	-25.161037892789803	322.542777160932	902.61192230475	49.878542518610494	0.795344277940943	1.3147024202289699	0.0452663899063073	0.20465572205905702	-0.33829547853329495	-0.046078654336029	237.14429936189998	391.99902854867105	13.496880051447198	61.021295009181394	-100.86807242992901	-13.739069357921698	0.127385504973639	0.23492265379500699	2.52777137595182	7.68049936990839	463.00733623744105	83.03807796460241	0.8479282568722801	0.15207174312772	1.0209474422292801	5.299801781195191	7.210421011756929	0.0754515259570669	0.391673572136101	0.366623095606104	0.48540198215145297	0.3756599337663	13.531170235181401	50.9860820834595	103.53153585221399	0.149656176430124	1.22768501152386	11.85	15.996929007239801	-0.388415955056505	0.20291813974999398	5.09223710662977	12.6502252476984	4	1	1	1	0	0	1	2	1	0	0	0.14602015323395	122	766	44	5.5849625007211605	269.083968043984	41.93	0.6	0.8367760670313199	0.375	0.125	3.52191080551292	2.72612810250965	0.4472135954999579	8.81868419659295	17.239759886865002	3.9415398887534203	6.40992591648237	3.3019272488946303	0.0	0.0	0.3779644730092271	0.33333333333333304	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	2	0	4	0	2	2	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.583333333333302	5.27392257121987	2.14214876033058	0.529411764705882	1605.04	0.404761904761905	299	0.0	0.0	0.0680413817439772	0.33738610808367997	0.820247967776561	0.0	0.0	0.0294627825494395	0.148256838051353	0.298035639925777	0	0	0	6	2	2	4	0	1	1718.88378136664	2146.71714335773	3366.3601152236897	3852.12340017645	3179.7180363823804	23.6833874078993	26.1590056852042	39.9890996834214	48.2618426292754	44.428024562455796	0.47672204108342103	-0.23723386568999202	-0.0528695948758574	0.0969884078392162	-0.105795904435313	0
oxiracetam	-2.546	158.06914218	0	2	1.57	2	3	3	11	0	21	0	0	-1.9357	3.74693449	34.6689	0.529072270821632	83.63	2	5	307.492576673597	447.310330582435	30.500744701147	132.882587006458	-193.304679304838	-40.725402826978296	174.60998966713902	640.615009887273	71.2261475281253	0.6982514047885751	1.0157483152420002	0.0692608194482708	0.301748595211425	-0.43895454432411796	-0.0924788820664883	135.412093783037	196.98436004602002	13.4317704401312	58.518191003198204	-85.1265797889886	-17.9344559358668	0.145670932796384	0.26855322454476604	0.984948194554169	9.00945112050257	242.45116949369998	197.92399418635503	0.5505559565794399	0.44944404342056105	14.168070000000002	21.83393	1.0	0.6601344055386651	807.029852174449	665.340761149286	308.242195879221	1.21295717818402	2.61816799569734	2.15849993947612	4.67197654267438	1.27012282009152	1.26112962537189	914.362603700598	30.238429253196998	9.70598208146221	1024.24902276638	32.003890744195104	10.080185387689099	1703.8279843884302	41.2774512826123	11.943783311744301	307.492576673597	447.310330582435	30.500744701147	132.882587006458	-193.304679304838	-40.725402826978296	174.60998966713902	640.615009887273	71.2261475281253	0.6982514047885751	1.0157483152420002	0.0692608194482708	0.301748595211425	-0.43895454432411796	-0.0924788820664883	135.412093783037	196.98436004602002	13.4317704401312	58.518191003198204	-85.1265797889886	-17.9344559358668	0.145670932796384	0.26855322454476604	0.984948194554169	9.00945112050257	242.45116949369998	197.92399418635503	0.5505559565794399	0.44944404342056105	1.15330479997381	1.34104711087186	4.02773094198879	0.176830749623578	0.205616386840141	0.445949713109351	0.49440518193504707	0.618475669204561	6.522082852834459	11.5932144414815	24.344731249287896	0.21316464765221	1.55883056424896	11.9886980788185	16.0061428645533	-0.39071077034036206	0.28401215404911	4.15744586484304	8.34788181231987	1	0	1	0	0	0	1	0	0	0	0	0.529072270821632	52	157	11	4.4594316186373	143.067190871617	83.63	1.0	0.6601344055386651	0.5	0.0	0.0	0.0	0.0	1.31037069710445	5.181129587616	0.0	1.04004191152595	0.0	0.0	0.60822019955734	0.0	0.0	0.0	0.0	0.33333333333333304	0.0	0.0	0.0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09090909090909	3.6	2.5	0.666666666666667	331.05	0.23809523809523803	100	0.0	0.0	0.0962250448649376	0.260491471473852	0.271591518418811	0.0	0.0	0.0645497224367903	0.100863373752982	0.0736532005848491	0	0	2	0	0	2	2	0	0	466.456091127442	519.292425625977	675.459039115479	456.97630312109396	315.799459087891	14.0433677091758	12.661003664119502	18.100018835385303	13.795271403940001	11.4352008104321	0.45050870316569	-0.182437259836043	-0.0501500766914258	0.0766316116924937	-0.0811013584834442	0
etretinate	6.534	354.219494820001	1	8	3.66	9	18	12	26	0	56	6	6	6.0353	36.42484609	113.2294	0.100305038315451	35.53	0	2	604.764014373664	1020.30300569694	25.4290055414037	218.01352200205002	-367.81264508874904	-21.4838515198218	386.750492371614	1388.11565078569	46.9128570612255	0.7350273769476171	1.24007153888925	0.030906295343717003	0.264972623052383	-0.44703778217978707	-0.0261113734515127	497.58624583504997	839.482393384062	20.922414531840502	179.37662852944	-302.62798197395597	-17.6764304253406	0.16962196416089	0.20648714431961102	1.02420134990401	2.4992207602467	766.7874666923531	55.9900696833616	0.93194992910235	0.0680500708976505	37.586209999999994	62.889790000000005	0.8888888888888891	0.963804249912067	11929.337802206699	11674.4114411944	679.211180015105	1.02183633515885	17.5635180238661	17.188190926031	8.99069010281606	3.7156765909957006	3.7156765909957006	1960.19758822871	44.2741187176968	12.515070012497802	2255.8791799451	47.4960964706059	13.1151102374524	4071.25074885729	63.806353514813004	15.967709288285802	604.764014373664	1020.30300569694	25.4290055414037	218.01352200205002	-367.81264508874904	-21.4838515198218	386.750492371614	1388.11565078569	46.9128570612255	0.7350273769476171	1.24007153888925	0.030906295343717003	0.264972623052383	-0.44703778217978707	-0.0261113734515127	497.58624583504997	839.482393384062	20.922414531840502	179.37662852944	-302.62798197395597	-17.6764304253406	0.16962196416089	0.20648714431961102	1.02420134990401	2.4992207602467	766.7874666923531	55.9900696833616	0.93194992910235	0.0680500708976505	0.9974072571380129	2.40951547161169	33.9631130521846	0.0266900268168027	0.0644772053667925	0.376365046027174	0.35447446923399395	0.537111547540572	37.370035780934295	118.11297001415501	237.10547596320302	0.43162457586230396	1.26795106280174	11.996137045264401	15.9987126336829	-0.377230215463733	0.286256022737036	4.47848242925578	10.860465849834302	1	1	1	1	0	0	0	1	0	0	0	0.100305038315451	120	2087	37	5.70043971814109	388.38665689021894	35.53	0.8888888888888891	0.963804249912067	0.47058823529411803	2.74891155355241	9.79089425659603	11.687049069334	0.0	6.955117342448831	15.3732815796058	0.0	7.104022792175139	0.0	0.0	0.0	0.3779644730092271	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	7	0	1	0	6	1	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.038461538461497	12.4567474048443	8.28	0.34782608695652195	2486.03	0.107142857142857	671	0.0	0.0	0.0	0.0453609211626514	0.20023279339791297	0.0	0.0	0.0	0.0180421959121758	0.0719089500405539	0	0	1	8	6	7	0	0	0	1685.6863181475303	1858.28410314219	2400.17096765264	2491.57088341401	2141.47750823608	28.323407106622803	27.6604598856628	36.4349289212038	38.9925518627954	36.6567358170605	0.42791970484115294	-0.276220511685165	0.0816067185780539	0.0094744392957802	-0.0437189970985822	0
